time,ax,ay,az
104.777,-149,294,-936
104.902,-169,581,-800
105.025,-148,829,-613
105.149,-108,908,-436
105.693,-128,966,-381
105.817,-144,881,-480
105.941,-130,644,-669
106.065,-82,344,-861
106.189,-45,70,-997
107.153,-104,130,-973
107.277,-120,408,-861
107.403,-126,720,-674
107.527,-89,890,-449
107.649,-73,974,-309
108.053,-62,1005,-297
108.177,-62,917,-412
108.301,-65,728,-625
108.425,-18,410,-814
108.549,-2,130,-973
109.358,-60,146,-978
109.481,-85,410,-862
109.605,-89,710,-690
109.73,-56,881,-465
109.853,-40,961,-334
110.397,-37,952,-378
110.521,-17,800,-524
110.645,0,557,-732
110.77,21,217,-894
110.893,21,-9,-1002
111.717,-44,104,-996
111.841,-41,348,-908
111.965,-33,637,-738
112.089,-18,832,-520
112.213,-20,946,-384
112.617,-30,914,-444
112.741,-24,745,-637
112.865,-6,442,-858
112.989,6,150,-990
113.113,6,-29,-1026
113.901,-24,86,-964
114.025,-28,322,-893
114.149,-37,621,-765
114.273,-29,808,-604
114.397,-20,905,-452
114.521,-16,954,-350
115.065,-18,933,-444
115.189,-1,742,-625
115.313,36,446,-813
115.437,42,172,-956
115.561,25,14,-1002
116.385,-45,81,-992
116.509,-66,297,-922
116.633,-76,585,-786
116.757,-64,810,-596
116.881,-36,916,-441
117.149,-29,981,-368
117.273,-9,934,-433
117.397,10,804,-574
117.522,21,601,-726
117.646,37,306,-873
117.769,38,54,-970
117.893,37,-105,-1014
118.02,17,-112,-1016
118.425,14,-57,-1025
118.549,10,124,-997
118.673,17,373,-902
118.797,-5,649,-744
118.922,-24,816,-565
119.045,-38,920,-432
119.449,-37,916,-426
119.573,-41,818,-557
119.697,-4,592,-740
119.821,60,293,-870
119.945,105,30,-957
120.769,-6,41,-990
120.893,-14,294,-932
121.017,-8,617,-773
121.141,1,820,-558
121.265,-14,941,-369
121.529,-42,928,-373
121.653,-61,772,-573
121.777,-72,506,-792
121.901,-90,234,-956
122.025,-73,-1,-1005
122.149,-49,-148,-998
122.817,-29,-146,-1000
122.941,-54,64,-984
123.065,-85,393,-881
123.189,-90,712,-697
123.313,-69,884,-513
123.437,-25,945,-373
123.842,-21,989,-314
123.965,-37,968,-377
124.089,-58,888,-506
124.213,-64,685,-677
124.337,-68,386,-864
124.461,-28,57,-978
124.585,12,-129,-1009
124.709,42,-190,-990
125.253,16,-93,-1001
125.377,1,69,-998
125.501,-26,314,-930
125.625,-49,589,-798
125.749,-48,769,-625
125.873,-30,892,-489
125.997,-12,950,-390
126.121,-10,992,-338
126.245,-24,998,-340
126.369,-42,930,-437
126.497,-53,761,-629
126.621,-61,524,-830
126.745,-29,264,-954
126.869,8,65,-997
126.993,34,-62,-1004
127.537,-8,-92,-996
127.661,-20,66,-977
127.785,-40,306,-929
127.909,-69,588,-809
128.038,-72,762,-673
128.157,-73,878,-529
128.283,-61,944,-410
128.545,-61,981,-290
128.669,-54,934,-406
128.793,9,733,-600
128.917,60,500,-837
129.041,89,225,-942
129.165,101,25,-966
129.289,81,-116,-988
129.554,48,-161,-1010
129.817,21,77,-962
129.941,0,353,-857
130.064,-41,717,-657
130.19,-24,882,-469
130.312,-16,973,-334
130.437,-18,1002,-344
130.565,9,866,-452
130.689,33,637,-668
130.812,70,326,-850
130.937,89,97,-989
131.061,94,-44,-1008
131.185,52,-94,-1008
131.449,12,-58,-977
131.572,-9,-8,-1030
131.697,-38,184,-989
131.82,-74,474,-886
131.944,-28,765,-632
132.069,10,922,-437
132.193,18,989,-290
132.457,16,974,-277
132.581,49,754,-460
132.705,109,401,-716
132.828,133,20,-902
133.093,120,-214,-988
133.216,92,-108,-1084
133.34,-6,198,-1144
133.464,-42,481,-1012
133.589,-56,721,-736
133.713,-28,809,-393
133.836,-37,892,-156
133.961,-69,969,14
134.084,-62,980,120
134.488,-80,1014,102
134.617,-52,925,-46
134.741,-22,749,-341
134.865,32,441,-718
134.989,29,189,-1012
135.113,49,-24,-1134
135.236,32,-81,-1098
135.641,-24,-50,-1110
135.764,-94,138,-1146
135.889,-162,421,-990
136.013,-169,670,-620
136.137,-137,818,-237
136.261,-114,908,-33
136.384,-106,992,36
136.789,-73,981,-45
136.913,-49,841,-242
137.037,-10,557,-572
137.162,-6,254,-884
137.285,9,-1,-1089
137.408,0,-113,-1136
137.533,6,-160,-1104
137.657,0,-158,-1028
137.921,-6,-133,-1046
138.044,-20,-82,-1162
138.168,-20,62,-1141
138.292,-32,304,-912
138.416,-74,596,-497
138.543,-126,836,-138
138.669,-128,962,62
138.793,-121,1034,92
139.056,-86,1022,38
139.181,-85,966,-16
139.304,-89,864,-178
139.429,-100,673,-517
139.553,-65,402,-850
139.676,-28,130,-1046
139.801,-12,-12,-1092
140.065,-2,-72,-1029
140.328,-10,-72,-1037
140.453,-40,-36,-1141
140.576,-62,152,-1101
140.701,-85,436,-854
140.825,-61,720,-446
140.949,-36,874,-136
141.073,5,953,33
141.197,-4,1017,65
141.46,2,1026,-2
141.584,58,918,-169
141.709,93,709,-450
141.833,85,416,-780
141.957,46,146,-978
142.081,-12,-12,-1084
142.205,-24,-52,-1074
142.873,-25,-6,-1082
142.996,-34,126,-1121
143.121,-76,380,-972
143.244,-108,682,-605
143.368,-93,834,-221
143.493,-62,924,52
143.617,-44,969,177
144.02,-68,1012,190
144.144,-42,968,77
144.269,-14,826,-164
144.393,-8,610,-552
144.516,-44,333,-856
144.641,-57,124,-1057
144.904,-61,12,-1066
145.308,-82,86,-993
145.433,-82,122,-1009
145.557,-97,166,-1082
145.681,-62,229,-1045
145.805,-89,421,-952
145.929,-117,670,-694
146.053,-165,872,-457
146.176,-118,922,-210
146.301,-65,925,-57
146.424,-33,945,2
146.549,-60,1001,-16
146.676,-85,1046,-58
146.801,-100,1049,-76
146.925,-84,1002,-82
147.049,-70,876,-169
147.176,-80,637,-446
147.301,-62,344,-789
147.425,-30,120,-1046
147.549,-14,37,-1117
147.673,-40,38,-1080
148.217,-61,61,-1082
148.34,-49,96,-1160
148.464,-44,218,-1145
148.589,-73,441,-912
148.713,-89,701,-564
148.836,-92,894,-272
148.961,-64,978,-108
149.505,-65,1018,-56
149.629,-64,960,-152
149.752,-68,749,-432
149.876,-66,464,-750
150.001,-36,137,-996
150.124,-1,-22,-1105
150.248,32,-98,-1093
150.373,16,-73,-1058
150.776,-20,-44,-1037
150.904,-46,-5,-1120
151.028,-72,154,-1077
151.153,-80,444,-858
151.277,-84,740,-502
151.401,-70,909,-222
151.525,-57,957,-102
151.648,-58,997,-85
152.053,-49,988,-134
152.176,-46,934,-282
152.3,-14,780,-518
152.424,-25,561,-777
152.55,-34,300,-949
152.672,-45,78,-1036
152.936,5,-76,-1041
153.341,-25,-26,-1045
153.465,-84,97,-1062
153.588,-158,309,-1002
153.713,-206,585,-780
153.836,-192,789,-498
153.96,-144,905,-268
154.084,-110,961,-153
154.488,-94,1014,-142
154.612,-65,941,-192
154.736,-54,796,-350
154.86,-82,589,-645
154.988,-114,308,-922
155.112,-108,74,-1100
155.237,-62,-81,-1122
155.362,-32,-112,-1088
155.904,-12,-102,-1026
156.029,-54,-28,-1064
156.153,-164,161,-1049
156.277,-240,444,-869
156.401,-234,700,-604
156.525,-138,849,-344
156.649,-86,945,-218
157.192,-36,956,-262
157.317,-45,824,-429
157.441,-64,594,-690
157.564,-66,314,-913
157.688,-32,54,-1009
157.812,-1,-100,-1020
157.936,2,-146,-1009
158.48,-29,-80,-1028
158.604,-49,-32,-1086
158.728,-77,150,-1050
158.852,-124,444,-886
158.976,-145,716,-608
159.1,-130,873,-396
159.229,-86,948,-274
159.352,-46,993,-217
159.757,-24,998,-206
159.881,-13,933,-320
160.005,0,769,-529
160.129,2,526,-797
160.252,21,224,-970
160.376,12,24,-1054
161.06,-46,41,-1074
161.185,-68,202,-1081
161.308,-125,472,-969
161.432,-140,693,-704
161.557,-125,848,-444
161.682,-80,922,-276
162.224,-42,1002,-182
162.348,20,817,-349
162.472,41,592,-624
162.597,66,309,-864
162.721,49,116,-1009
162.844,37,-14,-1037
162.968,4,-52,-1064
163.373,-8,1,-1030
163.5,-21,134,-1054
163.624,-28,350,-994
163.749,-61,621,-808
163.873,-84,785,-590
163.997,-102,882,-400
164.12,-82,913,-274
164.245,-54,952,-197
164.508,-20,936,-220
164.633,-4,838,-341
164.756,33,625,-640
164.88,70,389,-885
165.008,86,165,-1050
165.132,78,24,-1030
165.256,40,-34,-1074
165.381,61,-92,-1049
165.768,40,1,-1078
165.892,5,170,-1072
166.016,-62,453,-946
166.141,-81,697,-686
166.264,-88,873,-430
166.388,-58,940,-253
166.512,-40,962,-132
166.916,-6,913,-229
167.041,17,754,-456
167.164,38,449,-742
167.289,17,170,-956
167.412,1,-46,-1037
168.1,42,-29,-1041
168.224,48,165,-1036
168.348,12,436,-912
168.472,-24,665,-648
168.597,-48,825,-412
168.721,-38,920,-238
168.845,-30,982,-184
169.108,-48,1026,-218
169.233,4,909,-293
169.357,52,688,-504
169.481,81,397,-750
169.604,66,164,-989
169.728,40,48,-1050
169.992,49,-52,-1014
170.676,48,-174,-961
170.801,73,-197,-964
170.924,105,-94,-1010
171.049,74,-24,-1021
171.172,34,97,-1064
171.296,-22,152,-1040
171.421,-17,361,-981
171.547,-30,577,-790
171.668,-42,772,-512
171.796,-101,921,-304
172.2,-126,965,-238
172.325,-30,792,-485
172.448,90,545,-764
172.572,182,309,-952
172.696,177,182,-1004
172.82,156,122,-1016
172.944,120,58,-1022
173.208,85,25,-1009
173.332,72,94,-1029
173.456,26,286,-970
173.581,-33,548,-806
173.704,-101,786,-545
173.828,-133,922,-341
173.952,-122,981,-216
174.076,-93,1024,-146
174.2,-85,1056,-117
174.324,-70,1064,-130
174.449,-69,1026,-280
174.572,-5,892,-458
174.696,32,712,-676
174.824,104,478,-796
174.948,90,266,-929
175.072,90,64,-986
175.196,60,-92,-1025
175.46,26,-152,-989
175.848,-28,-122,-1013
175.972,-53,38,-1012
176.096,-48,288,-938
176.22,-64,621,-746
176.344,-56,830,-540
176.468,-68,968,-370
176.872,-58,1010,-317
176.997,-50,898,-428
177.12,-24,694,-642
177.244,34,385,-832
177.379,74,108,-966
177.492,77,-80,-977
177.616,57,-217,-964
177.74,72,-297,-929
177.864,105,-344,-916
177.988,85,-358,-918
178.112,32,-313,-942
178.236,-6,-286,-949
178.36,-78,-245,-1158
178.484,-84,-213,-1209
178.608,-90,-84,-1221
178.733,-49,196,-948
178.856,-41,536,-813
178.98,-33,770,-670
179.104,-5,877,-580
179.508,-4,881,-498
179.632,34,630,-622
179.759,117,252,-796
179.884,188,-108,-916
180.008,138,-218,-957
180.132,18,-208,-950
180.536,-98,-149,-997
180.941,-101,-113,-1005
181.064,-96,-113,-1024
181.188,-44,-85,-1001
181.312,-72,-28,-1022
181.436,-88,142,-1021
181.56,-149,401,-953
181.685,-105,634,-773
181.808,-41,818,-577
181.932,-22,898,-449
182.056,-49,985,-385
182.32,-84,912,-469
182.444,-52,652,-677
182.568,6,348,-864
182.692,72,44,-981
182.817,106,-116,-1014
182.941,85,-186,-1013
183.064,54,-189,-989
183.188,-4,-125,-1001
183.312,-68,-54,-1013
183.58,-126,108,-1044
183.704,-102,326,-917
183.832,-78,608,-746
183.957,-30,832,-488
184.08,-20,934,-348
184.204,-45,994,-233
184.608,-88,1013,-252
184.732,-62,950,-341
184.856,-44,822,-509
184.98,-46,642,-710
185.104,-45,446,-873
185.228,-44,248,-976
185.352,-26,90,-1020
185.476,-13,-13,-1032
186.16,6,25,-966
186.284,-10,86,-968
186.408,-41,193,-942
186.532,-42,386,-922
186.656,-29,598,-793
186.78,-4,804,-622
186.904,4,909,-417
187.028,-28,982,-281
187.152,-70,1020,-200
187.696,-66,945,-316
187.82,-40,808,-517
187.944,-1,538,-736
188.073,44,245,-910
188.196,80,-2,-989
188.46,64,-113,-980
188.724,25,-94,-977
188.988,24,21,-1016
189.112,32,204,-993
189.236,29,500,-814
189.36,24,772,-562
189.493,-13,949,-324
189.608,-62,1020,-204
189.733,-108,1042,-140
190.136,-109,1038,-137
190.261,-52,1008,-209
190.384,37,890,-386
190.508,136,698,-577
190.632,224,457,-778
190.756,246,221,-924
190.882,206,64,-1010
191.004,160,0,-1029
191.548,70,25,-1014
191.672,32,168,-1025
191.796,73,412,-876
191.921,106,705,-624
192.044,130,914,-312
192.172,57,1010,-137
192.296,-24,1049,-41
192.84,-68,996,-158
192.964,-60,893,-373
193.088,-42,641,-665
193.213,13,306,-880
193.337,64,-33,-1002
193.601,69,-245,-1006
194.004,-18,-102,-1000
194.128,-53,90,-1008
194.252,-21,402,-873
194.376,29,669,-658
194.5,64,894,-394
194.624,8,986,-224
194.748,-69,1045,-126
195.136,-129,1010,-148
195.26,-110,937,-289
195.384,-74,786,-517
195.508,-24,562,-754
195.632,-2,293,-921
195.756,-5,92,-1009
195.88,-17,1,-1024
196.548,-42,46,-1016
196.672,-46,228,-997
196.796,-30,486,-885
196.921,9,720,-677
197.044,28,870,-420
197.168,0,992,-201
197.572,-50,1038,-110
197.696,-61,998,-220
197.82,-73,880,-422
197.944,-58,674,-670
198.068,-24,400,-878
198.192,18,121,-982
198.317,30,-92,-1012
198.72,24,-189,-1001
198.844,1,-49,-1034
198.969,10,214,-969
199.092,29,566,-774
199.216,53,826,-476
199.34,42,968,-224
199.464,4,1038,-72
199.588,-12,1052,-49
199.852,-29,953,-242
199.976,-29,777,-496
200.101,-46,504,-776
200.224,-37,190,-962
200.348,-28,-80,-1010
200.472,-9,-220,-1017
200.88,-13,-190,-990
201.004,-32,18,-1001
201.128,-21,338,-905
201.252,0,694,-689
201.376,28,889,-404
201.5,9,993,-229
201.904,-85,992,-274
202.028,-82,802,-486
202.152,-82,473,-728
202.276,-14,72,-953
202.4,6,-178,-1004
202.524,24,-266,-1006
202.928,-32,-122,-1002
203.053,-58,113,-996
203.176,-32,406,-900
203.3,18,697,-713
203.424,68,858,-441
203.548,54,961,-218
203.672,0,1033,-68
203.936,-30,1053,-86
204.06,-24,964,-278
204.184,-2,772,-525
204.308,-10,528,-780
204.432,32,177,-910
204.556,34,-110,-990
204.684,41,-274,-1000
204.808,4,-260,-997
205.072,-36,-142,-993
205.196,-52,10,-1005
205.32,-30,253,-960
205.444,5,526,-809
205.568,33,789,-516
205.692,10,954,-273
206.236,-42,982,-160
206.361,-64,842,-430
206.485,-40,536,-681
206.609,-6,176,-936
206.732,36,-110,-980
206.856,26,-226,-1025
207.12,0,-172,-988
207.245,5,-132,-1026
207.368,-2,129,-965
207.492,22,465,-757
207.616,12,814,-449
207.74,18,941,-180
207.865,2,1021,-6
208.128,-22,1041,60
208.252,-93,1042,-38
208.376,-166,1024,-189
208.5,-197,960,-370
208.624,-162,796,-597
208.752,-64,565,-782
208.876,-12,281,-885
209.0,44,-24,-946
209.124,50,-240,-953
209.248,66,-324,-972
209.372,62,-309,-958
209.496,46,-145,-990
209.619,42,204,-894
209.744,50,601,-680
209.868,49,900,-362
209.992,17,993,-136
210.116,-46,1042,13
210.38,-118,1061,45
210.505,-128,1054,-28
210.629,-90,880,-325
210.752,-10,554,-629
210.876,45,174,-916
211.0,92,-126,-956
211.124,82,-286,-969
211.248,81,-346,-950
211.372,38,-297,-966
211.496,54,-194,-990
211.619,57,106,-936
211.744,74,496,-750
211.868,61,854,-458
211.992,73,992,-213
212.256,34,1042,-89
212.38,-12,1049,-164
212.504,-37,972,-328
212.632,-38,776,-558
212.756,25,402,-789
212.88,81,38,-946
213.008,100,-208,-996
213.132,57,-258,-994
213.536,0,-45,-994
213.66,-24,282,-864
213.784,-32,676,-633
213.908,-10,916,-334
214.032,14,1022,-154
214.296,14,1066,-86
214.42,0,1002,-244
214.544,-41,888,-482
214.667,-18,634,-764
214.792,38,352,-901
214.916,105,56,-993
215.18,100,-109,-993
215.304,69,-73,-996
215.428,57,2,-1013
215.552,18,212,-1001
215.676,52,489,-864
215.8,66,756,-622
215.924,69,906,-354
216.048,4,990,-137
216.172,-77,1041,-36
216.296,-108,1042,-18
216.563,-97,1037,-110
216.687,-101,957,-316
216.812,-88,749,-578
216.936,-64,489,-853
217.06,-17,253,-974
217.184,6,108,-1017
217.587,-13,158,-1013
217.712,32,373,-918
217.836,93,653,-718
217.96,136,832,-453
218.084,84,965,-241
218.208,4,1025,-122
218.473,-69,1042,-137
218.596,-60,1014,-217
218.72,-36,950,-356
218.844,28,721,-573
218.968,60,408,-769
219.091,72,41,-965
219.216,46,-141,-1014
219.34,36,-208,-1032
219.464,32,-194,-1006
219.59,18,-118,-1012
219.712,20,184,-936
219.837,46,532,-756
219.961,64,837,-504
220.084,33,942,-285
220.207,-38,1020,-126
220.472,-92,1053,-96
220.601,-73,981,-265
220.724,-20,796,-480
220.847,40,474,-732
220.972,82,98,-897
221.096,70,-157,-993
221.22,44,-250,-1010
221.624,21,-172,-989
221.748,18,69,-946
221.872,25,394,-817
221.996,-22,754,-574
222.123,-66,922,-326
222.248,-109,1029,-161
222.372,-109,1053,-118
222.496,-88,1054,-182
222.62,-66,940,-381
222.744,-45,734,-624
222.868,-18,453,-840
222.991,-9,192,-938
223.116,6,-72,-1002
223.52,-14,-220,-958
223.644,-36,-190,-981
223.768,-46,-73,-1025
223.892,-49,122,-1021
224.015,6,401,-872
224.139,32,693,-596
224.263,53,893,-313
224.387,6,1020,-136
224.796,-49,1030,-186
224.92,-37,865,-398
225.044,-20,604,-678
225.167,5,276,-910
225.292,10,62,-1008
225.837,-29,-32,-1030
225.96,-20,160,-982
226.084,13,464,-829
226.207,66,737,-530
226.332,70,934,-257
226.455,46,1014,-76
226.579,20,1042,-62
226.704,8,1025,-137
226.827,-18,921,-348
226.952,-25,705,-598
227.075,-54,410,-860
227.2,-48,148,-990
227.324,-62,1,-1030
227.588,-56,-84,-1006
227.852,-81,-25,-1026
227.976,-81,176,-1009
228.1,-61,508,-826
228.223,-26,762,-597
228.347,-18,941,-344
228.472,-44,1009,-189
228.723,-80,1036,-164
228.848,-45,913,-384
228.972,-13,648,-629
229.1,-2,340,-868
229.223,-1,40,-974
229.348,-17,-112,-1005
229.752,-26,-202,-1012
229.876,-44,-104,-1036
230.0,-20,164,-966
230.123,40,488,-724
230.247,70,780,-448
230.372,24,926,-236
230.496,-72,1024,-154
230.62,-121,1060,-152
230.743,-129,1038,-244
230.868,-112,952,-416
230.991,-82,762,-622
231.116,-26,520,-792
231.239,0,285,-908
231.364,10,64,-957
231.488,-36,-74,-996
232.312,-96,-4,-1028
232.437,-60,257,-968
232.56,-5,581,-772
232.685,22,824,-452
232.811,5,961,-197
233.215,-48,1056,-130
233.34,-25,1038,-240
233.464,-1,905,-465
233.588,40,638,-696
233.712,38,364,-897
233.837,25,130,-974
233.961,-12,2,-1009
234.084,-30,-114,-1013
234.627,-46,-97,-1020
234.751,-25,96,-993
234.877,-6,450,-806
234.999,6,748,-537
235.124,-21,964,-256
235.248,-53,1030,-112
235.511,-86,1026,-161
235.635,-92,890,-404
235.76,-64,608,-677
235.884,-26,345,-892
236.007,14,133,-949
236.132,1,2,-986
236.255,-5,-116,-992
236.66,-48,-121,-1009
236.783,-42,37,-1009
236.91,-17,328,-904
237.035,12,649,-692
237.159,24,886,-420
237.283,8,1000,-205
237.828,-66,1036,-90
237.952,-57,972,-250
238.075,-45,796,-505
238.2,-21,544,-758
238.324,-22,253,-925
238.448,-13,13,-1009
238.573,-26,-92,-1016
238.975,-57,-56,-1006
239.1,-68,105,-1000
239.224,-70,398,-890
239.347,-41,693,-657
239.471,-32,910,-336
239.596,-53,1005,-69
240.14,-125,1044,-65
240.263,-129,1004,-220
240.388,-94,874,-466
240.511,-30,630,-680
240.636,13,344,-884
240.76,21,108,-1001
240.884,12,6,-1032
241.412,-49,-20,-1005
241.536,-92,132,-1032
241.659,-84,345,-957
241.783,-36,621,-776
241.908,5,810,-478
242.031,-24,958,-221
242.156,-80,1022,-52
242.42,-134,1046,-28
242.544,-129,1061,-81
242.667,-106,1050,-154
242.792,-69,981,-332
242.915,-22,816,-558
243.039,30,574,-784
243.164,50,340,-901
243.287,53,106,-966
243.412,20,-58,-992
244.516,-37,-196,-980
244.641,-49,-94,-994
244.764,-68,124,-1004
244.888,-41,400,-912
245.012,-36,682,-738
245.135,-12,858,-518
245.26,-34,974,-334
245.388,-34,1014,-214
245.651,-46,1008,-208
245.775,-78,934,-398
245.899,-85,756,-609
246.024,-77,524,-798
246.148,-10,128,-920
246.271,-4,-122,-966
246.395,13,-300,-990
246.94,-6,-238,-965
247.063,-20,-90,-992
247.187,-4,142,-976
247.311,37,436,-870
247.437,61,702,-621
247.56,50,893,-334
247.684,-8,1002,-141
248.227,-77,1038,-190
248.351,-86,981,-318
248.475,-60,825,-541
248.6,-29,581,-765
248.723,-1,276,-905
248.848,2,-37,-990
249.391,-41,-52,-1022
249.516,-33,240,-917
249.644,-52,612,-701
249.768,-84,870,-417
249.892,-124,996,-238
250.295,-126,1012,-278
250.42,-109,930,-432
250.544,-64,772,-636
250.667,-12,545,-817
250.792,34,332,-914
250.916,34,129,-938
251.04,20,-74,-985
251.163,-10,-217,-993
251.287,-33,-265,-1025
251.412,-33,-226,-1030
251.535,-29,-109,-1025
251.659,-44,202,-938
251.783,-34,548,-748
251.907,-40,868,-497
252.031,-34,958,-302
252.575,-65,938,-336
252.699,-41,761,-566
252.824,-8,501,-821
252.947,5,238,-970
253.072,14,-2,-1006
253.195,6,-164,-1004
253.743,-26,-161,-982
253.867,-36,33,-994
253.991,-24,305,-929
254.115,-17,609,-777
254.239,-4,801,-556
254.364,-33,938,-365
254.627,-84,994,-305
254.752,-62,908,-453
254.875,-25,732,-656
255.0,8,510,-836
255.127,26,310,-941
255.252,42,134,-961
255.375,24,-32,-1016
255.499,6,-152,-1022
255.623,-24,-189,-1033
256.027,-56,-72,-1005
256.151,-82,138,-985
256.276,-77,396,-896
256.399,-57,649,-744
256.523,-29,825,-544
256.647,-52,942,-390
256.912,-93,986,-352
257.316,-65,850,-562
257.441,-53,668,-724
257.564,-25,416,-900
257.687,-8,221,-937
257.815,-4,40,-980
257.939,-21,-98,-997
258.343,-50,-42,-1000
258.467,-68,212,-954
258.592,-77,536,-814
258.715,-70,802,-613
258.841,-61,936,-414
258.963,-85,1002,-282
259.507,-104,982,-340
259.631,-70,870,-525
259.755,-32,674,-726
259.88,2,469,-861
260.003,12,277,-928
260.128,1,93,-961
260.252,-24,-73,-996
260.795,-76,-214,-994
260.92,-76,-145,-1017
261.045,-85,165,-956
261.168,-42,517,-788
261.291,-20,850,-517
261.415,-10,948,-296
261.539,-76,1038,-145
261.943,-142,1034,-130
262.069,-134,926,-345
262.211,-66,673,-609
262.335,21,342,-840
262.459,49,6,-940
262.583,25,-208,-977
262.707,-6,-293,-978
262.971,-14,-228,-964
263.095,-30,-142,-1018
263.219,-42,17,-1045
263.343,-45,261,-966
263.467,-64,526,-802
263.592,-86,770,-576
263.715,-112,918,-394
263.843,-93,985,-254
264.387,-40,966,-310
264.511,-24,861,-496
264.636,-4,684,-718
264.76,5,490,-862
264.885,65,201,-944
265.007,96,-53,-1000
265.131,133,-240,-981
265.396,88,-188,-957
265.521,16,-4,-978
265.643,-44,312,-901
265.767,-58,612,-712
265.892,-44,857,-444
266.015,-60,997,-216
266.283,-88,1061,-148
266.407,-86,1014,-288
266.531,-57,917,-468
266.655,-32,750,-672
266.78,14,542,-846
266.903,4,333,-954
267.027,-17,126,-1030
267.151,-38,-10,-1022
267.555,-61,20,-1009
267.679,-58,212,-990
267.803,-45,493,-865
267.927,-44,745,-632
268.051,-66,921,-360
268.175,-86,1002,-178
268.44,-57,1025,-166
268.564,-56,986,-276
268.687,-54,926,-417
268.811,-48,816,-570
268.935,-56,637,-718
269.059,-85,456,-861
269.183,-126,316,-941
269.309,-126,212,-981
269.431,-104,90,-985
269.555,-66,-34,-1009
269.819,-61,-61,-1006
269.943,-77,1,-1006
270.072,-69,117,-994
270.196,-69,328,-928
270.321,-56,609,-776
270.443,-42,825,-568
270.568,-36,944,-388
270.691,-50,989,-274
271.236,-72,1005,-269
271.359,-73,898,-441
271.483,-78,717,-649
271.608,-89,486,-872
271.731,-70,249,-962
271.855,-62,73,-1018
272.68,-65,-24,-1013
272.803,-38,61,-994
272.927,-6,296,-900
273.051,5,624,-714
273.175,6,866,-506
273.3,-2,972,-349
274.666,-12,965,-396
274.791,-16,814,-545
274.916,-24,526,-766
275.04,-33,176,-937
275.163,-24,-77,-1013
275.847,-76,-30,-1017
275.971,-98,218,-957
276.095,-96,561,-765
276.219,-96,840,-514
276.343,-97,977,-318
277.027,-110,1000,-297
277.151,-90,946,-405
277.275,-49,817,-592
277.399,-33,573,-813
277.524,-32,284,-953
277.648,-36,20,-1026
278.331,-52,-61,-1009
278.455,-46,74,-1013
278.579,-25,366,-913
278.703,-2,674,-718
278.827,-12,902,-464
278.951,-50,985,-297
279.361,-64,994,-336
279.483,-54,925,-452
279.607,-33,757,-626
279.731,-24,540,-793
279.855,-32,301,-920
279.979,-32,42,-997
280.103,-24,-140,-1008
280.227,-18,-234,-997
280.631,-53,-181,-1009
280.755,-42,-109,-1034
280.879,-45,141,-1016
281.005,-21,458,-881
281.127,1,761,-664
281.252,20,901,-428
281.375,-1,993,-266
